StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00317845,35.3110,-81.5710,249.9,NC,SHELBY 2 NW,,15,-5,19940901-20200731, 92.1%,20070816-20200731, 97.8%,20140206-20200731, 99.9%
USC00319354,34.2572,-78.6872,15.2,NC,WHITEVILLE 5 S,,15,-5,19930701-20110712, 68.7%,20020706-20110712, 74.4%,20070107-20110712, 81.4%
USC00319357,34.4094,-78.7913,27.4,NC,WHITEVILLE 7 NW,,15,-5,20110715-20200505, 83.3%,20151209-20200505, 78.7%,20180220-20200505, 73.4%
USC00319476,35.6938,-77.9460,33.5,NC,WILSON 3 SW,,15,-5,19400801-20200602, 81.6%,19800702-20200602, 85.5%,20000617-20200602, 93.0%
USC00319555,36.1308,-81.2275,326.1,NC,W. KERR SCOTT RESV.,,15,-5,20060901-20200701, 84.9%,20130801-20200701, 88.7%,20170115-20200701, 81.1%
USC00319675,36.1306,-80.5481,266.7,NC,YADKINVILLE 6 E,,15,-5,19480601-20200626, 94.7%,19840613-20200626, 91.6%,20020620-20200626, 90.7%
USC00320022,48.3300,-98.1184,476.4,ND,ADAMS 7 SSW,,15,-6,19770621-20200506, 62.1%,19981128-20200506, 46.8%,20090817-20200506, 47.8%
USC00320189,48.9975,-103.4877,617.8,ND,AMBROSE 3 N,,15,-6,19771116-20200702, 86.7%,19990310-20200702, 81.2%,20091104-20200702, 71.3%
USC00320382,46.0405,-99.3741,613.9,ND,ASHLEY,,15,-6,19480801-20200701, 87.7%,19840716-20200701, 87.2%,20020709-20200701, 83.6%
USC00320450,47.0360,-98.0831,397.2,ND,BALDHILL DAM,,15,-6,19540101-20200705, 91.4%,19870404-20200705, 86.9%,20031119-20200705, 84.3%
USC00320492,47.9180,-100.5400,498.3,ND,BALFOUR 2 SW,,15,-6,19480801-20200715, 85.4%,19840723-20200715, 88.9%,20020719-20200715, 84.6%
USC00320995,46.1936,-103.3714,909.2,ND,BOWMAN,,15,-7,19480801-20200702, 91.8%,19840717-20200702, 92.6%,20020710-20200702, 90.0%
USC00321288,48.4869,-99.1976,451.4,ND,CANDO 1E,,15,-6,19500901-20200505, 76.5%,19850703-20200505, 63.2%,20021203-20200505, 53.8%
USC00321362,47.5088,-99.1211,475.5,ND,CARRINGTON 4 N,,15,-6,19760308-20200713, 87.9%,19980511-20200713, 89.9%,20090611-20200713, 97.5%
USC00321435,48.8624,-97.7015,274.0,ND,CAVALIER 7NW,,15,-6,19770623-20200701, 84.2%,19981227-20200701, 75.1%,20090928-20200701, 59.7%
USC00322188,46.8914,-102.7792,749.8,ND,DICKINSON,,15,-7,19711101-20200701, 84.4%,19960301-20200701, 87.9%,20080501-20200701, 88.1%
USC00322365,47.3466,-102.5869,666.6,ND,DUNN CENTER  1E,,15,-7,19820401-20200711, 72.9%,20010521-20200711, 54.7%,20101215-20200711, 79.4%
USC00323496,46.8116,-101.8302,636.4,ND,GLEN ULLIN,,15,-6,19480801-20161004, 94.2%,19820902-20161004, 93.4%,19990918-20161004, 90.0%
USC00323621,47.9217,-97.0975,253.0,ND,GRAND FORKS UNIV (NWS),,15,-6,19601116-20200729, 76.3%,19900922-20200729, 74.6%,20050825-20200729, 64.3%
USC00323926,47.3111,-98.1856,438.9,ND,HANNAFORD,,15,-6,19480801-20190926, 82.6%,19840228-20190926, 75.1%,20011212-20190926, 57.8%
USC00324083,46.5203,-100.3478,604.1,ND,HAZELTON 4NW,,15,-6,19480801-20200701, 86.3%,19840716-20200701, 88.9%,20020709-20200701, 83.8%
USC00324180,46.0044,-102.6472,823.9,ND,HETTINGER EXP STA,,15,-7,19800811-20200702, 84.5%,20000722-20200702, 86.5%,20100712-20200702, 86.8%
USC00324958,48.7622,-98.3447,492.3,ND,LANGDON EXP FARM,,15,-6,19780919-20200702, 80.9%,19990811-20200702, 76.9%,20100120-20200702, 74.4%
USC00325078,48.2881,-99.4317,466.3,ND,LEEDS,,15,-6,19770620-20070604, 64.5%,19920611-20070604, 47.4%,19991207-20070604, 44.8%
USC00325479,46.8127,-100.9097,533.4,ND,MANDAN EXP STATION,,15,-6,19481001-20200601, 93.8%,19840801-20200601, 92.1%,20020702-20200601, 90.6%
USC00325720,48.5969,-102.9283,677.0,ND,MC GREGOR,,15,-6,19480801-20170601, 90.2%,19821231-20170601, 91.4%,20000316-20170601, 88.8%
USC00325993,48.1802,-101.2963,539.2,ND,MINOT EXP STATION,,15,-6,19520901-20200701, 91.4%,19860801-20200701, 89.2%,20030717-20200701, 88.4%
USC00326105,46.7005,-98.5839,428.2,ND,MONTPELIER,,15,-6,19780417-20200703, 93.5%,19990526-20200703, 95.4%,20091213-20200703, 96.4%
USC00326620,46.1458,-98.0919,403.6,ND,OAKES,,15,-6,19480801-20190619, 86.1%,19840109-20190619, 83.2%,20010928-20190619, 72.5%
USW00014924,48.9713,-97.2414,240.8,ND,PEMBINA,,15,-6,19480801-20191001, 85.0%,19840301-20191001, 86.1%,20011215-20191001, 78.1%
USC00327120,48.0267,-101.9625,638.3,ND,PLAZA,,15,-6,20151004-20190602, 97.5%,20170802-20190602, 94.8%,20180702-20190602, 89.6%
USC00327405,47.8133,-102.0233,602.0,ND,RAUB 5 NNE,,15,-6,19480801-20140902, 86.8%,19810817-20140902, 83.2%,19980223-20140902, 89.6%
USC00327530,46.8886,-102.3191,752.9,ND,RICHARDTON ABBEY,,15,-7,19491201-20200707, 96.2%,19850320-20200707, 95.4%,20021112-20200707, 94.6%
USC00327585,47.4914,-101.3775,598.0,ND,RIVERDALE,,15,-6,19481001-20200727, 93.0%,19840829-20200727, 95.0%,20020813-20200727, 96.1%
USC00327655,48.6297,-99.8069,493.8,ND,ROLETTE 3SE,,15,-6,19491102-20200511, 87.3%,19850205-20200511, 85.3%,20020923-20200511, 84.1%
USC00328792,48.3706,-100.3907,451.1,ND,TOWNER 2 NE,,15,-6,19771005-20200715, 92.7%,19990224-20200715, 93.4%,20091104-20200715, 92.2%
USC00328853,47.3013,-99.9188,640.1,ND,TUTTLE 12NNE,,15,-6,19990201-20121102, 87.1%,20051217-20121102, 91.8%,20090526-20121102, 84.6%
USC00329219,46.0233,-101.5663,630.9,ND,WATAUGA S DAK 8 N,,15,-7,19771019-20191002, 86.0%,19981010-20191002, 80.0%,20090406-20191002, 68.8%
USC00330059,41.1573,-81.5664,228.6,OH,AKRON WPCS,,15,-5,19570301-20200706, 90.0%,19881102-20200706, 89.1%,20040903-20200706, 87.5%
USC00330107,40.9551,-81.1167,321.6,OH,ALLIANCE 3 NNW,,15,-5,19480801-20200628, 82.6%,19840715-20200628, 78.5%,20020707-20200628, 72.8%
USC00330493,40.6335,-81.5577,300.2,OH,BEACH CITY LAKE,,15,-5,19480801-20200601, 79.0%,19840701-20200601, 62.6%,20020616-20200601, 51.5%
USC00330639,41.1169,-81.0094,317.0,OH,BERLIN LAKE,,15,-5,19480801-20200704, 87.5%,19840718-20200704, 83.4%,20020711-20200704, 75.9%
USC00330862,41.3831,-83.6111,205.7,OH,BOWLING GREEN WWTP,,15,-5,19830601-20200601, 79.5%,20011130-20200601, 77.6%,20110302-20200601, 81.8%
USC00331042,41.4619,-84.5272,222.5,OH,BRYAN 2 SE,,15,-5,19700401-20200302, 88.8%,19950317-20200302, 88.1%,20070908-20200302, 88.5%
USC00331197,40.0111,-81.5794,243.8,OH,CAMBRIDGE,,15,-5,19480801-20200611, 68.8%,19840706-20200611, 45.0%,20020624-20200611, 30.7%
USC00331404,40.3000,-82.7000,368.8,OH,CENTERBURG 2,,15,-5,19501101-20200601, 84.9%,19850816-20200601, 84.8%,20030108-20200601, 79.5%
USC00331466,40.7333,-82.3667,312.4,OH,CHARLES MILL LAKE,,15,-5,19480801-20200626, 87.5%,19840714-20200626, 77.8%,20020705-20200626, 62.0%
USC00331536,38.7974,-84.1731,146.3,OH,CHILO MELDAHL LOCKS & DAM,,15,-5,19480801-20200806, 65.2%,19840803-20200806, 44.2%,20020805-20200806, 39.7%
USC00331541,41.0517,-81.9361,359.7,OH,CHIPPEWA LAKE,,15,-5,19510601-20150501, 89.6%,19830516-20150501, 80.9%,19990508-20150501, 73.2%
USC00331592,39.6104,-82.9555,205.7,OH,CIRCLEVILLE,,15,-5,19480801-20200804, 82.2%,19840802-20200804, 69.3%,20020803-20200804, 51.5%
USC00331818,41.9602,-80.5728,195.1,OH,CONNEAUT,,15,-5,19480801-20200706, 73.6%,19840719-20200706, 62.8%,20020713-20200706, 54.0%
USC00332098,41.2783,-84.3847,213.4,OH,DEFIANCE,,15,-5,19671205-20200710, 87.8%,19940323-20200710, 81.9%,20070517-20200710, 82.9%
USC00332124,40.3538,-83.0706,283.5,OH,DELAWARE LAKE,,15,-5,19500401-20200805, 38.3%,19850603-20200805, 74.8%,20030103-20200805, 73.5%
USC00332272,40.5622,-81.4092,283.5,OH,DOVER DAM,,15,-5,19660401-20200227, 67.0%,19930315-20200227, 55.8%,20060905-20200227, 67.3%
USC00332651,39.3477,-84.5897,175.3,OH,FAIRFIELD,,15,-5,19851001-20200803, 83.6%,20030303-20200803, 73.5%,20111117-20200803, 75.2%
USC00332791,41.0461,-83.6622,234.1,OH,FINDLAY WPCC,,15,-5,19480801-20200701, 91.2%,19840716-20200701, 92.1%,20020709-20200701, 86.7%
USC00332974,41.3335,-83.1196,182.9,OH,FREMONT,,15,-5,19480801-20200701, 82.2%,19840716-20200701, 68.0%,20020709-20200701, 68.0%
USC00333021,40.7231,-82.7999,356.6,OH,GALION WATER WORKS,,15,-5,19480801-20200626, 85.3%,19840714-20200626, 74.7%,20020705-20200626, 73.8%
USC00333356,39.3418,-83.3766,261.5,OH,GREENFIELD WWTP,,15,-5,19480901-20200803, 80.5%,19840817-20200803, 71.3%,20020810-20200803, 48.5%
USC00333758,39.2334,-83.6091,290.5,OH,HILLSBORO,,15,-5,19640521-20200801, 83.3%,19920626-20200801, 70.1%,20060714-20200801, 52.5%
USC00334004,39.0791,-82.7064,257.6,OH,JACKSON 3 NW,,15,-5,19600601-20200701, 79.3%,19900616-20200701, 67.8%,20050623-20200701, 77.3%
USC00334403,39.7156,-82.6073,252.1,OH,LANCASTER,,15,-5,19651210-20200803, 81.8%,19930407-20200803, 77.6%,20061205-20200803, 67.8%
USC00334459,39.3691,-84.2398,208.8,OH,LEBANON 4 SE,,15,-5,19661107-20200804, 71.1%,19930920-20200804, 69.1%,20070226-20200804, 69.5%
USC00334473,40.4709,-81.1955,298.7,OH,LEESVILLE LAKE,,15,-5,19670511-20200601, 59.9%,19931120-20200601, 60.8%,20070225-20200601, 52.0%
USC00334551,40.7247,-84.1294,259.1,OH,LIMA WWTP,,15,-5,19900101-20200701, 84.8%,20050401-20200701, 89.3%,20121115-20200701, 90.7%
USC00334672,39.5326,-82.3939,220.1,OH,LOGAN,,15,-5,19480801-20200804, 68.3%,19840802-20200804, 53.0%,20020803-20200804, 43.6%
USC00334681,39.9000,-83.5167,342.0,OH,LONDON 4 W,,15,-5,19890508-20200803, 53.7%,20041220-20200803, 40.6%,20121011-20200803, 81.2%
USC00334942,40.6167,-83.1333,294.1,OH,MARION 2 N,,15,-5,19480801-20200514, 83.3%,19840622-20200514, 76.4%,20020603-20200514, 61.7%
USC00334979,40.2411,-83.3670,302.4,OH,MARYSVILLE,,15,-5,19600526-20200706, 84.0%,19900616-20200706, 75.0%,20050626-20200706, 65.1%
USC00334992,40.7667,-81.5333,283.5,OH,MASSILLON,,15,-5,19480801-20200701, 31.0%,19840716-20200701, 61.8%,20020709-20200701, 56.0%
USC00335041,39.6521,-81.8561,231.6,OH,MC CONNELLSVILLE LK 7,,15,-5,19480801-20120403, 84.7%,19800602-20120403, 74.3%,19960503-20120403, 83.8%
USC00335297,40.5375,-81.9197,249.6,OH,MILLERSBURG,,15,-5,19530301-20200626, 67.1%,19861028-20200626, 81.1%,20030827-20200626, 84.2%
USC00335398,40.3486,-82.0908,263.7,OH,MOHAWK DAM,,15,-5,19660401-20200602, 58.8%,19930502-20200602, 33.1%,20061116-20200602, 41.5%
USC00335585,40.3792,-82.4685,298.7,OH,MT VERNON,,15,-5,19710901-20200706, 88.0%,19960202-20200706, 86.9%,20080419-20200706, 82.2%
USC00335747,40.0875,-82.4128,254.5,OH,NEWARK WATER WORKS,,15,-5,19561101-20200806, 80.9%,19880918-20200806, 70.3%,20040827-20200806, 52.0%
USC00336123,41.2500,-82.6167,220.1,OH,NORWALK HIWAY DEPT,,15,-5,19480801-20200602, 66.6%,19840702-20200602, 77.8%,20020617-20200602, 68.9%
USC00336196,41.2802,-82.2187,248.7,OH,OBERLIN,,15,-5,19480801-20200701, 90.5%,19840716-20200701, 84.5%,20020709-20200701, 78.0%
USC00336616,40.1920,-81.2147,286.5,OH,PIEDMONT LAKE,,15,-5,19670201-20200708, 54.9%,19931020-20200708, 68.0%,20070228-20200708, 63.6%
USC00336650,40.1311,-84.2344,260.0,OH,PIQUA WWTP,,15,-5,19480801-20200805, 80.9%,19840803-20200805, 74.5%,20020804-20200805, 79.2%
USC00336702,40.6245,-82.3271,342.9,OH,PLEASANT HILL LAKE,,15,-5,19660401-20200702, 81.2%,19930517-20200702, 65.5%,20061209-20200702, 73.8%
USC00336949,41.1333,-81.2833,337.4,OH,RAVENNA 2 S,,15,-5,19480801-20200706, 83.1%,19840719-20200706, 81.2%,20020713-20200706, 81.9%
USC00337383,40.5449,-84.4374,266.4,OH,ST. MARYS 3 W,,15,-5,19580416-20200803, 78.0%,19890609-20200803, 69.4%,20050105-20200803, 62.6%
USC00337559,39.9222,-81.4347,266.7,OH,SENECAVILLE LAKE,,15,-5,19660401-20200601, 69.8%,19930501-20200601, 64.4%,20061115-20200601, 65.7%
USC00337693,40.2705,-84.1507,286.5,OH,SIDNEY 1 S,,15,-5,20150210-20200803, 97.8%,20171106-20200803, 96.9%,20190321-20200803, 93.8%
USC00337698,40.2983,-84.1633,313.9,OH,SIDNEY HIWAY DEPT,,15,-5,19480801-20161101, 78.0%,19820916-20161101, 62.1%,19991009-20161101, 39.8%
USC00337935,39.9735,-83.8072,289.9,OH,SPRINGFIELD WATER TREATMENT PLANT,,15,-5,19480801-20200801, 83.2%,19840801-20200801, 70.3%,20020801-20200801, 58.7%
USC00338240,40.3562,-81.2279,289.6,OH,TAPPAN DAM,,15,-5,19670201-20200601, 44.7%,19931001-20200601, 53.1%,20070131-20200601, 67.3%
USC00338313,41.1167,-83.1667,225.6,OH,TIFFIN,,15,-5,19860101-20200701, 58.4%,20030402-20200701, 41.7%,20111116-20200701, 83.4%
USC00338378,39.5444,-82.0581,228.3,OH,TOM JENKINS DAM-BURR OAK,,15,-5,19530701-20200701, 87.9%,19861231-20200701, 79.0%,20031001-20200701, 69.0%
USC00338539,40.8419,-83.2775,249.9,OH,UPPER SANDUSKY WTR WK,,15,-5,19480801-20200622, 76.4%,19840712-20200622, 59.8%,20020702-20200622, 42.9%
USC00338552,40.0991,-83.7823,310.6,OH,URBANA WWTP,,15,-5,19491101-20200803, 74.7%,19850318-20200803, 62.6%,20021125-20200803, 47.4%
USC00338794,39.5353,-83.4239,291.7,OH,WASHINGTON COURT HOUSE,,15,-5,19710101-20200804, 56.3%,19951018-20200804, 23.6%,20080311-20200804, 37.8%
USC00338810,38.7008,-82.4730,190.5,OH,WATERLOO,,15,-5,19560601-20200706, 57.0%,19880618-20200706, 62.8%,20040627-20200706, 83.2%
USC00339211,40.1563,-81.8437,237.7,OH,WILLS CREEK LAKE,,15,-5,19660401-20200501, 75.5%,19930416-20200501, 74.0%,20061023-20200501, 75.6%
USC00339224,39.4391,-83.8527,299.0,OH,WILMINGTON,,15,-5,19480801-20200806, 82.8%,19840803-20200806, 73.3%,20020805-20200806, 54.2%
USC00339312,40.7833,-81.9167,310.9,OH,WOOSTER EXP STATION,,15,-5,19480801-20200707, 92.9%,19840719-20200707, 91.9%,20020713-20200707, 85.1%
USC00339422,39.9125,-82.0042,213.4,OH,ZANESVILLE WWTP,,15,-5,19480801-20200611, 72.6%,19840706-20200611, 61.1%,20020624-20200611, 57.6%
USC00340028,36.4008,-95.3000,197.2,OK,ADAIR 3SW,,15,-6,20041201-20170525, 90.2%,20110227-20170525, 87.2%,20140411-20170525, 87.2%
USC00340292,34.1773,-97.1617,256.3,OK,ARDMORE,,15,-6,19570401-20200602, 43.9%,19881031-20200602, 69.5%,20040816-20200602, 71.6%
USC00340670,34.8740,-95.0871,203.3,OK,BENGAL 4 NNW,,15,-6,19471001-20200716, 88.1%,19840222-20200716, 83.2%,20020505-20200716, 71.7%
USC00340908,36.7236,-102.4805,1259.7,OK,BOISE CITY 2 E,,15,-6,19471001-20200501, 59.6%,19840115-20200501, 78.3%,20020309-20200501, 80.7%
USC00341162,34.0497,-94.7380,144.8,OK,BROKEN BOW 1 N,,15,-6,20110311-20200726, 79.5%,20151117-20200726, 91.3%,20180322-20200726, 83.1%
USC00341544,34.2661,-94.7753,396.2,OK,CARTER TOWER,,15,-6,19471101-20100813, 90.9%,19790323-20100813, 84.6%,19941202-20100813, 76.8%
USC00341684,35.7062,-96.8801,292.0,OK,CHANDLER,,15,-6,19530611-20200612, 92.0%,19861211-20200612, 88.9%,20030911-20200612, 95.1%
USC00341750,35.0488,-97.9158,330.7,OK,CHICKASHA EXP STATION,,15,-6,19580328-20200601, 91.6%,19890429-20200601, 90.0%,20041114-20200601, 90.7%
USC00343002,36.7975,-101.9075,1089.4,OK,EVA,,15,-6,19471001-20200520, 89.3%,19840125-20200520, 84.9%,20020323-20200520, 81.3%
USC00343628,36.5913,-101.6180,999.1,OK,GOODWELL RESEARCH STATION,,15,-6,19471001-20200520, 90.2%,19840125-20200520, 86.0%,20020323-20200520, 86.5%
USC00343740,36.7425,-98.1330,365.8,OK,GREAT SALT PLAINS DAM,,15,-6,19471001-20200531, 88.4%,19840130-20200531, 79.6%,20020331-20200531, 76.6%
USC00344052,34.5797,-97.3510,294.4,OK,HENNEPIN 5 N,,15,-6,19740506-20200605, 93.3%,19970521-20200605, 95.0%,20081127-20200605, 95.8%
USC00344672,36.2132,-94.7779,362.7,OK,KANSAS 2 NE,,15,-6,20041001-20200714, 65.7%,20120822-20200714, 69.9%,20160802-20200714, 91.9%
USC00344978,35.4879,-97.6645,387.1,OK,LAKE OVERHOLSER,,15,-6,19520301-20160628, 90.9%,19840429-20160628, 89.6%,20000529-20160628, 88.0%
USC00345108,34.4339,-96.2717,211.8,OK,LEHIGH 4 SW,,15,-6,19471001-20200613, 91.8%,19840206-20200613, 86.0%,20020410-20200613, 87.0%
USC00345589,36.1520,-97.6226,317.3,OK,MARSHALL,,15,-6,19751008-20200602, 92.3%,19980203-20200602, 93.8%,20090403-20200602, 91.8%
USC00345648,35.3391,-99.8769,611.1,OK,MAYFIELD,,15,-6,19471001-20200603, 92.5%,19840201-20200603, 90.7%,20020403-20200603, 87.8%
USC00345663,34.8863,-94.7861,237.7,OK,MCALESTER 2,,15,-6,20030306-20200716, 85.8%,20111110-20200716, 91.6%,20160313-20200716, 99.6%
USC00346130,35.7500,-95.4167,192.0,OK,MUSKOGEE,,15,-6,19471001-20200716, 82.8%,19840222-20200716, 72.5%,20020505-20200716, 73.7%
USC00346620,35.7319,-97.9714,371.9,OK,OKARCHE,,15,-6,19810701-20200608, 90.6%,20001219-20200608, 88.3%,20100913-20200608, 92.6%
USC00346638,35.4252,-96.3033,285.0,OK,OKEMAH,,15,-6,19471001-20120803, 87.1%,19800302-20120803, 94.0%,19960518-20120803, 92.8%
USC00346859,34.8230,-97.2850,283.8,OK,PAOLI 2 W,,15,-6,19471001-20200611, 94.3%,19840205-20200611, 91.7%,20020409-20200611, 91.7%
USC00346935,36.6691,-96.3472,254.5,OK,PAWHUSKA,,15,-6,19500201-20200714, 93.4%,19850423-20200714, 89.0%,20021203-20200714, 87.0%
USC00346944,36.4075,-96.8144,304.8,OK,PAWNEE 5 N,,15,-6,19471001-20200714, 93.8%,19840221-20200714, 92.1%,20020503-20200714, 92.0%
USC00347412,36.5447,-101.0842,826.6,OK,RANGE,,15,-6,19471001-20200520, 89.1%,19840125-20200520, 84.5%,20020323-20200520, 83.0%
USC00347660,36.8000,-100.3500,716.9,OK,RIVERSIDE,,15,-6,19471001-20200520, 85.9%,19840125-20200520, 77.6%,20020323-20200520, 69.5%
USC00347705,34.6373,-96.8821,382.5,OK,ROFF 2 WNW,,15,-6,19471001-20200601, 89.1%,19840131-20200601, 83.6%,20020401-20200601, 86.7%
USC00348101,36.2892,-99.8932,669.0,OK,SHATTUCK  1NW,,15,-6,19471001-20200601, 88.6%,19840131-20200601, 90.7%,20020401-20200601, 92.5%
USC00348708,36.0405,-98.9624,522.7,OK,TALOGA,,15,-6,19570401-20170518, 64.2%,19870425-20170518, 77.2%,20020506-20170518, 69.9%
USC00349023,34.6147,-95.2802,182.9,OK,TUSKAHOMA,,15,-6,19471001-20121130, 91.5%,19800501-20121130, 88.3%,19960815-20121130, 81.3%
USC00349404,36.5758,-98.8797,459.6,OK,WAYNOKA,,15,-6,19471001-20200603, 89.5%,19840201-20200603, 82.8%,20020403-20200603, 80.8%
USC00349629,34.7325,-98.7125,507.5,OK,WICHITA MOUNTAIN WLR,,15,-6,19471001-20200602, 90.0%,19840131-20200602, 85.0%,20020402-20200602, 85.4%
USC00349724,34.9416,-94.7038,160.0,OK,WISTER 3S,,15,-6,19890810-20200703, 82.3%,20050120-20200703, 79.5%,20121011-20200703, 75.1%
USC00350126,43.4291,-124.0305,15.2,OR,ALLEGANY,,15,-8,19480701-20121126, 91.5%,19800913-20121126, 84.9%,19961020-20121126, 75.8%
USC00350265,45.7212,-120.2064,84.4,OR,ARLINGTON,,15,-8,19480701-20200803, 90.6%,19840717-20200803, 85.4%,20020726-20200803, 84.3%
USC00350356,44.5747,-118.4913,1284.1,OR,AUSTIN 3 S,,15,-8,19780606-20200221, 82.8%,19990414-20200221, 69.0%,20090917-20200221, 82.3%
USC00350471,43.1499,-124.4005,7.0,OR,BANDON 2 NNE,,15,-8,19481001-20200803, 88.8%,19840901-20200803, 81.5%,20020818-20200803, 84.0%
USC00350571,45.1267,-121.5344,1024.1,OR,BEAR SPRINGS RS,,15,-8,19610803-20110701, 87.5%,19860717-20110701, 82.1%,19990107-20110701, 80.7%
USC00350694,44.0569,-121.2850,1115.6,OR,BEND,,15,-8,19481001-20200109, 88.1%,19840521-20200109, 77.4%,20020316-20200109, 60.2%
USC00350781,43.5947,-123.0705,295.7,OR,BLACKBUTTE 1 N,,15,-8,19480801-20200701, 93.8%,19840716-20200701, 90.2%,20020709-20200701, 96.0%
USC00350853,42.4000,-121.0458,1338.1,OR,BLY RANGER STATION,,15,-8,19481001-20200803, 82.4%,19840901-20200803, 71.9%,20020818-20200803, 59.5%
USC00351033,45.3853,-122.0458,298.1,OR,BRIGHTWOOD 1 WNW,,15,-8,19710501-20200722, 91.0%,19951211-20200722, 93.8%,20080401-20200722, 92.6%
USC00351058,42.0463,-124.2877,25.0,OR,BROOKINGS,,15,-8,20020601-20200803, 81.7%,20110703-20200803, 79.9%,20160117-20200803, 87.4%
USC00351149,42.1800,-122.9852,594.1,OR,BUNCOM 1 NNE,,15,-8,19480801-20191121, 89.0%,19840327-20191121, 80.7%,20020123-20191121, 68.5%
USC00351222,45.6898,-123.1906,106.7,OR,BUXTON,,15,-8,19480701-20200618, 95.1%,19840624-20200618, 92.2%,20020621-20200618, 88.8%
USC00351433,44.3913,-122.4811,292.6,OR,CASCADIA,,15,-8,19480801-20120731, 93.2%,19800731-20120731, 91.5%,19960731-20120731, 86.5%
USC00351643,46.1081,-123.2058,6.7,OR,CLATSKANIE,,15,-8,19540825-20200709, 90.5%,19870802-20200709, 89.8%,20040120-20200709, 95.0%
USC00351735,45.1728,-122.4342,204.2,OR,COLTON,,15,-8,19480701-20200623, 95.5%,19840627-20200623, 93.6%,20020625-20200623, 94.3%
USC00351765,45.2408,-120.1790,878.1,OR,CONDON,,15,-8,19490101-20170406, 89.9%,19830218-20170406, 86.1%,20000313-20170406, 79.0%
USC00351902,43.7178,-123.0578,253.3,OR,COTTAGE GROVE DAM,,15,-8,19480801-20200622, 93.9%,19840712-20200622, 91.3%,20020702-20200622, 90.9%
USC00351914,44.1308,-122.2419,384.0,OR,COUGAR DAM,,15,-8,19601118-20200706, 92.5%,19900912-20200706, 88.7%,20050809-20200706, 94.1%
USC00352292,44.7241,-122.2547,371.9,OR,DETROIT DAM,,15,-8,19541101-20200706, 86.3%,19870903-20200706, 80.5%,20040203-20200706, 85.8%
USC00352295,42.8122,-123.0456,624.5,OR,DEVILS FLAT,,15,-8,19701001-20200801, 79.6%,19950901-20200801, 88.5%,20080215-20200801, 89.2%
USC00352345,43.7077,-122.7394,371.2,OR,DISSTON 1 NE LAYING CREEK,,15,-8,19480801-20200720, 89.7%,19840726-20200720, 88.3%,20020723-20200720, 92.0%
USC00352374,43.7822,-122.9630,249.9,OR,DORENA,,15,-8,19500201-20200707, 90.2%,19850420-20200707, 85.8%,20021128-20200707, 82.6%
USC00352408,43.7845,-123.4247,225.9,OR,DRAIN 10 NNW,,15,-8,19570501-20200806, 88.8%,19881218-20200806, 86.8%,20041012-20200806, 94.2%
USC00352697,45.0767,-121.9714,670.6,OR,ESTACADA 24 SE,,15,-8,19480901-20200701, 91.3%,19840801-20200701, 88.7%,20020717-20200701, 95.1%
USC00352800,44.8358,-123.4525,210.3,OR,FALLS CITY 2 SSW,,15,-8,20011101-20131231, 88.0%,20071201-20131231, 87.4%,20101216-20131231, 90.0%
USC00352867,44.0494,-123.3702,147.8,OR,FERN RIDGE-VENETA,,15,-8,19480801-20200702, 82.7%,19840717-20200702, 69.3%,20020710-20200702, 82.9%
USC00352972,44.0000,-124.1167,14.9,OR,FLORENCE 3 NNW,,15,-8,19480801-20200705, 89.5%,19840718-20200705, 89.8%,20020712-20200705, 91.5%
USC00353047,44.4139,-122.6728,167.6,OR,FOSTER DAM,,15,-8,19691104-20200702, 91.7%,19950304-20200702, 88.9%,20071102-20200702, 89.1%
USC00353232,42.2052,-121.1314,1484.4,OR,GERBER DAM,,15,-8,19580701-20200801, 85.5%,19890716-20200801, 89.6%,20050122-20200801, 91.8%
USC00353305,42.7667,-123.4000,458.1,OR,GLENDALE 2 NE,,15,-8,19500301-20200801, 93.4%,19850516-20200801, 90.6%,20021223-20200801, 90.4%
USC00353318,45.6561,-123.3108,196.3,OR,GLENWOOD 2 WNW,,15,-8,19480701-20200702, 87.8%,19840701-20200702, 89.5%,20020702-20200702, 91.5%
USC00353340,45.9898,-122.9256,161.5,OR,GOBLE 3 SW,,15,-8,19480801-20200703, 91.3%,19840717-20200703, 89.5%,20020710-20200703, 91.7%
USC00353402,45.3008,-121.7425,1213.1,OR,GOVERNMENT CAMP,,15,-8,19541013-20200722, 85.9%,19870902-20200722, 80.3%,20040211-20200722, 91.6%
USC00353604,44.8773,-117.1095,808.6,OR,HALFWAY,,15,-8,19741022-20200221, 84.9%,19970622-20200221, 80.0%,20081021-20200221, 73.5%
USC00353915,43.7500,-122.5000,390.1,OR,HILLS CREEK DAM,,15,-8,19601125-20200706, 93.8%,19900915-20200706, 93.7%,20050810-20200706, 95.6%
USC00354238,44.7234,-123.0134,67.1,OR,JEFFERSON,,15,-8,19480701-20200701, 95.2%,19840701-20200701, 93.4%,20020701-20200701, 96.6%
USC00354321,42.9792,-117.0533,1338.1,OR,JORDAN VALLEY,,15,-7,19481001-20191019, 88.4%,19840410-20191019, 84.6%,20020113-20191019, 83.7%
