StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00334942,40.6142,-83.1300,294.1,OH,MARION 2 N,,15,-5,19480801-20200514, 83.5%,19840622-20200514, 76.9%,20020603-20200514, 62.6%
USC00334979,40.1938,-83.2675,295.7,OH,MARYSVILLE,,15,-5,19600526-20210222, 85.3%,19901009-20210222, 77.4%,20051216-20210222, 71.5%
USC00334992,40.7667,-81.5333,283.5,OH,MASSILLON,,15,-5,19480801-20210105, 31.8%,19841018-20210105, 63.4%,20021127-20210105, 57.5%
USC00335041,39.6521,-81.8561,231.6,OH,MC CONNELLSVILLE LK 7,,15,-5,19480801-20120403, 84.9%,19800602-20120403, 74.6%,19960503-20120403, 84.4%
USC00335297,40.5375,-81.9197,249.6,OH,MILLERSBURG,,15,-5,19530301-20201231, 67.8%,19870130-20201231, 83.0%,20040115-20201231, 86.2%
USC00335398,40.3486,-82.0908,263.7,OH,MOHAWK DAM,,15,-5,19660401-20210201, 59.3%,19930901-20210201, 33.9%,20070518-20210201, 45.8%
USC00335585,40.3792,-82.4685,298.7,OH,MT VERNON,,15,-5,19710901-20210110, 88.4%,19960506-20210110, 87.7%,20080907-20210110, 83.7%
USC00335747,40.0875,-82.4128,254.5,OH,NEWARK WATER WORKS,,15,-5,19561101-20210222, 82.4%,19881227-20210222, 73.3%,20050124-20210222, 57.8%
USC00336123,41.2500,-82.6167,220.1,OH,NORWALK HIWAY DEPT,,15,-5,19480801-20210115, 66.8%,19841023-20210115, 78.3%,20021204-20210115, 69.2%
USC00336196,41.2802,-82.2187,248.7,OH,OBERLIN,,15,-5,19480801-20210101, 90.8%,19841016-20210101, 85.2%,20021124-20210101, 79.8%
USC00336616,40.1920,-81.2147,286.5,OH,PIEDMONT LAKE,,15,-5,19670201-20210212, 55.6%,19940206-20210212, 68.7%,20070811-20210212, 66.1%
USC00336650,40.1311,-84.2344,260.0,OH,PIQUA WWTP,,15,-5,19480801-20210216, 82.4%,19841108-20210216, 77.5%,20021228-20210216, 85.0%
USC00336702,40.6245,-82.3271,342.9,OH,PLEASANT HILL LAKE,,15,-5,19660401-20210204, 81.8%,19930902-20210204, 67.0%,20070520-20210204, 77.3%
USC00336949,41.1366,-81.2844,337.4,OH,RAVENNA 2 S,,15,-5,19480801-20210204, 84.6%,19841102-20210204, 84.1%,20021219-20210204, 88.2%
USC00337383,40.5449,-84.4374,266.4,OH,ST. MARYS 3 W,,15,-5,19580416-20210208, 79.4%,19890912-20210208, 72.2%,20050527-20210208, 69.6%
USC00337559,39.9222,-81.4347,266.7,OH,SENECAVILLE LAKE,,15,-5,19660401-20210201, 70.2%,19930901-20210201, 64.8%,20070518-20210201, 67.2%
USC00337693,40.2705,-84.1507,286.5,OH,SIDNEY 1 S,,15,-5,20150210-20210201, 99.4%,20180205-20210201, 99.9%,20190805-20210201, 99.8%
USC00337698,40.2983,-84.1633,313.9,OH,SIDNEY HIWAY DEPT,,15,-5,19480801-20161101, 78.4%,19820916-20161101, 62.9%,19991009-20161101, 41.4%
USC00337935,39.9735,-83.8072,289.9,OH,SPRINGFIELD WATER TREATMENT PLANT,,15,-5,19480801-20210201, 85.0%,19841101-20210201, 74.0%,20021217-20210201, 67.2%
USC00338240,40.3562,-81.2279,289.6,OH,TAPPAN DAM,,15,-5,19670201-20210201, 45.4%,19940201-20210201, 54.4%,20070803-20210201, 70.8%
USC00338313,41.1167,-83.1667,225.6,OH,TIFFIN,,15,-5,19860101-20210205, 59.3%,20030720-20210205, 44.9%,20120428-20210205, 89.7%
USC00338378,39.5444,-82.0581,228.3,OH,TOM JENKINS DAM-BURR OAK,,15,-5,19530701-20210201, 88.2%,19870417-20210201, 79.7%,20040310-20210201, 70.2%
USC00338539,40.8428,-83.2767,256.0,OH,UPPER SANDUSKY WTR WK,,15,-5,19480801-20210113, 76.7%,19841022-20210113, 60.5%,20021203-20210113, 46.0%
USC00338552,40.0991,-83.7823,310.6,OH,URBANA WRF,,15,-5,19491101-20210201, 76.3%,19850617-20210201, 65.7%,20030410-20210201, 53.3%
USC00338794,39.5353,-83.4239,291.7,OH,WASHINGTON COURT HOUSE,,15,-5,19710101-20210201, 56.8%,19960117-20210201, 25.0%,20080725-20210201, 41.9%
USC00338810,38.7008,-82.4730,190.5,OH,WATERLOO,,15,-5,19560601-20210204, 57.2%,19881003-20210204, 63.7%,20041204-20210204, 83.0%
USC00339211,40.1563,-81.8437,237.7,OH,WILLS CREEK LAKE,,15,-5,19660401-20210203, 75.8%,19930902-20210203, 75.2%,20070520-20210203, 77.2%
USC00339224,39.4391,-83.8527,299.0,OH,WILMINGTON,,15,-5,19480801-20210201, 85.0%,19841101-20210201, 77.7%,20021217-20210201, 63.4%
USC00339312,40.7833,-81.9167,310.9,OH,WOOSTER EXP STATION,,15,-5,19480801-20210201, 93.4%,19841101-20210201, 92.6%,20021217-20210201, 87.1%
USC00339422,39.9125,-82.0042,213.4,OH,ZANESVILLE WWTP,,15,-5,19480801-20210203, 72.8%,19841102-20210203, 61.5%,20021219-20210203, 59.0%
USC00340028,36.4008,-95.3000,197.2,OK,ADAIR 3SW,,15,-6,20041201-20170525, 91.2%,20110227-20170525, 89.3%,20140411-20170525, 87.2%
USC00340292,34.1773,-97.1617,256.3,OK,ARDMORE,,15,-6,19570401-20210208, 44.1%,19890306-20210208, 69.2%,20050221-20210208, 71.4%
USC00340670,34.8740,-95.0871,203.3,OK,BENGAL 4 NNW,,15,-6,19471001-20210126, 88.2%,19840529-20210126, 83.4%,20020927-20210126, 72.0%
USC00340908,36.7236,-102.4805,1259.7,OK,BOISE CITY 2 E,,15,-6,19471001-20201231, 59.9%,19840516-20201231, 78.5%,20020908-20201231, 81.0%
USC00341162,34.0497,-94.7380,144.8,OK,BROKEN BOW 1 N,,15,-6,20110311-20201231, 83.0%,20160204-20201231, 96.8%,20180719-20201231, 94.0%
USC00341544,34.2661,-94.7753,396.2,OK,CARTER TOWER,,15,-6,19471101-20100813, 90.9%,19790323-20100813, 84.7%,19941202-20100813, 76.9%
USC00341684,35.7062,-96.8801,292.0,OK,CHANDLER,,15,-6,19530611-20200612, 92.0%,19861211-20200612, 89.0%,20030911-20200612, 95.2%
USC00341750,35.0488,-97.9158,330.7,OK,CHICKASHA EXP STATION,,15,-6,19580328-20210201, 91.3%,19890830-20210201, 89.4%,20050517-20210201, 89.8%
USC00343002,36.7975,-101.9075,1089.4,OK,EVA,,15,-6,19471001-20201231, 89.3%,19840516-20201231, 84.9%,20020908-20201231, 81.2%
USC00343628,36.5913,-101.6180,999.1,OK,GOODWELL RESEARCH STATION,,15,-6,19471001-20201231, 90.4%,19840516-20201231, 86.6%,20020908-20201231, 88.1%
USC00343740,36.7425,-98.1330,365.8,OK,GREAT SALT PLAINS DAM,,15,-6,19471001-20210211, 88.2%,19840606-20210211, 79.2%,20021009-20210211, 77.3%
USC00344052,34.5797,-97.3510,294.4,OK,HENNEPIN 5 N,,15,-6,19740506-20210201, 92.8%,19970918-20210201, 94.0%,20090526-20210201, 93.7%
USC00344672,36.2132,-94.7779,362.7,OK,KANSAS 2 NE,,15,-6,20041001-20210114, 67.3%,20121122-20210114, 72.6%,20161218-20210114, 92.1%
USC00344978,35.4879,-97.6645,387.1,OK,LAKE OVERHOLSER,,15,-6,19520301-20160628, 91.2%,19840429-20160628, 90.0%,20000529-20160628, 88.9%
USC00345108,34.4339,-96.2717,211.8,OK,LEHIGH 4 SW,,15,-6,19471001-20210125, 91.4%,19840529-20210125, 85.4%,20020927-20210125, 87.0%
USC00345589,36.1520,-97.6226,317.3,OK,MARSHALL,,15,-6,19751008-20200602, 92.3%,19980203-20200602, 93.8%,20090403-20200602, 91.8%
USC00345648,35.3391,-99.8769,611.1,OK,MAYFIELD,,15,-6,19471001-20200603, 92.7%,19840201-20200603, 91.1%,20020403-20200603, 88.7%
USC00345663,34.8863,-94.7861,237.7,OK,MCALESTER 2,,15,-6,20030306-20210126, 86.5%,20120215-20210126, 92.3%,20160806-20210126, 98.1%
USC00346130,35.7500,-95.4167,192.0,OK,MUSKOGEE,,15,-6,19471001-20210114, 83.0%,19840523-20210114, 73.1%,20020918-20210114, 74.7%
USC00346620,35.7319,-97.9714,371.9,OK,OKARCHE,,15,-6,19810701-20210204, 90.1%,20010418-20210204, 87.6%,20110313-20210204, 90.0%
USC00346638,35.4252,-96.3033,285.0,OK,OKEMAH,,15,-6,19471001-20120803, 87.2%,19800302-20120803, 94.1%,19960518-20120803, 93.0%
USC00346859,34.8230,-97.2850,283.8,OK,PAOLI 2 W,,15,-6,19471001-20201231, 93.9%,19840516-20201231, 90.8%,20020908-20201231, 89.7%
USC00346935,36.6691,-96.3472,254.5,OK,PAWHUSKA,,15,-6,19500201-20210112, 93.7%,19850723-20210112, 89.8%,20030418-20210112, 88.9%
USC00346944,36.4075,-96.8144,304.8,OK,PAWNEE 5 N,,15,-6,19471001-20210112, 94.1%,19840522-20210112, 92.8%,20020917-20210112, 93.3%
USC00347412,36.5447,-101.0842,826.6,OK,RANGE,,15,-6,19471001-20201231, 89.1%,19840516-20201231, 84.6%,20020908-20201231, 84.8%
USC00347660,36.8000,-100.3500,716.9,OK,RIVERSIDE,,15,-6,19471001-20201231, 85.9%,19840516-20201231, 77.9%,20020908-20201231, 70.1%
USC00347705,34.6373,-96.8821,382.5,OK,ROFF 2 WNW,,15,-6,19471001-20210201, 88.9%,19840601-20210201, 83.1%,20021002-20210201, 87.4%
USC00348101,36.2892,-99.8932,669.0,OK,SHATTUCK 1NW,,15,-6,19471001-20201231, 88.3%,19840516-20201231, 90.0%,20020908-20201231, 90.8%
USC00348708,36.0405,-98.9624,522.7,OK,TALOGA,,15,-6,19570401-20170518, 64.4%,19870425-20170518, 77.6%,20020506-20170518, 70.8%
USC00349023,34.6147,-95.2802,182.9,OK,TUSKAHOMA,,15,-6,19471001-20121130, 91.5%,19800501-20121130, 88.4%,19960815-20121130, 81.4%
USC00349404,36.5758,-98.8797,459.6,OK,WAYNOKA,,15,-6,19471001-20210211, 89.3%,19840606-20210211, 82.9%,20021009-20210211, 82.2%
USC00349629,34.7325,-98.7125,507.5,OK,WICHITA MOUNTAIN WLR,,15,-6,19471001-20210202, 89.8%,19840602-20210202, 85.4%,20021003-20210202, 84.8%
USC00349724,34.9416,-94.7038,160.0,OK,WISTER 3S,,15,-6,19890810-20210126, 83.0%,20050504-20210126, 81.4%,20130316-20210126, 75.7%
USC00350126,43.4291,-124.0305,15.2,OR,ALLEGANY,,15,-8,19480701-20121126, 91.5%,19800913-20121126, 84.9%,19961020-20121126, 75.8%
USC00350265,45.7212,-120.2064,84.4,OR,ARLINGTON,,15,-8,19480701-20210201, 91.4%,19841016-20210201, 86.9%,20021209-20210201, 87.6%
USC00350356,44.5747,-118.4913,1284.1,OR,AUSTIN 3 S,,15,-8,19780606-20200221, 83.2%,19990414-20200221, 69.8%,20090917-20200221, 83.8%
USC00350471,43.1499,-124.4005,7.0,OR,BANDON 2 NNE,,15,-8,19481001-20210303, 89.1%,19841216-20210303, 82.2%,20030124-20210303, 85.5%
USC00350571,45.1267,-121.5344,1024.1,OR,BEAR SPRINGS RS,,15,-8,19610803-20110701, 87.8%,19860717-20110701, 82.7%,19990107-20110701, 81.8%
USC00350694,44.0569,-121.2850,1115.6,OR,BEND,,15,-8,19481001-20201231, 91.7%,19841115-20201231, 84.8%,20021208-20201231, 75.2%
USC00350781,43.5947,-123.0705,295.7,OR,BLACKBUTTE 1 N,,15,-8,19480801-20210201, 93.9%,19841101-20210201, 90.5%,20021217-20210201, 96.6%
USC00350853,42.4000,-121.0458,1338.1,OR,BLY RANGER STATION,,15,-8,19481001-20210301, 82.7%,19841215-20210301, 72.5%,20030122-20210301, 62.0%
USC00351033,45.3853,-122.0458,298.1,OR,BRIGHTWOOD 1 WNW,,15,-8,19710501-20210202, 91.3%,19960317-20210202, 94.5%,20080825-20210202, 93.3%
USC00351058,42.0463,-124.2877,25.0,OR,BROOKINGS,,15,-8,20020601-20210301, 83.3%,20111016-20210301, 85.7%,20160623-20210301, 90.3%
USC00351149,42.1800,-122.9852,594.1,OR,BUNCOM 1 NNE,,15,-8,19480801-20191121, 89.1%,19840327-20191121, 80.7%,20020123-20191121, 68.7%
USC00351222,45.6898,-123.1906,106.7,OR,BUXTON,,15,-8,19480701-20210118, 95.3%,19841009-20210118, 92.6%,20021129-20210118, 89.7%
USC00351433,44.3913,-122.4811,292.6,OR,CASCADIA,,15,-8,19480801-20120731, 93.2%,19800731-20120731, 91.5%,19960731-20120731, 86.5%
USC00351643,46.1081,-123.2058,6.7,OR,CLATSKANIE,,15,-8,19540825-20210208, 90.7%,19871117-20210208, 90.3%,20040628-20210208, 96.4%
USC00351735,45.1728,-122.4342,204.2,OR,COLTON,,15,-8,19480701-20210126, 95.5%,19841013-20210126, 94.0%,20021205-20210126, 94.5%
USC00351765,45.2408,-120.1790,878.1,OR,CONDON,,15,-8,19490101-20170406, 91.4%,19830218-20170406, 89.0%,20000313-20170406, 84.8%
USC00351902,43.7178,-123.0578,253.3,OR,COTTAGE GROVE DAM,,15,-8,19480801-20210201, 94.1%,19841101-20210201, 92.3%,20021217-20210201, 91.6%
USC00351914,44.1308,-122.2419,384.0,OR,COUGAR DAM,,15,-8,19601118-20210201, 92.7%,19901226-20210201, 89.4%,20060113-20210201, 94.7%
USC00351946,42.8977,-122.1339,1976.6,OR,CRATER LAKE NPS HQ,,15,-8,20210114-20210211,100.0%,20210128-20210211, 93.3%,20210204-20210211, 87.5%
USC00352292,44.7241,-122.2547,371.9,OR,DETROIT DAM,,15,-8,19541101-20210126, 86.8%,19871214-20210126, 81.5%,20040705-20210126, 88.6%
USC00352295,42.8122,-123.0456,624.5,OR,DEVILS FLAT,,15,-8,19701001-20210201, 79.7%,19951202-20210201, 88.8%,20080702-20210201, 88.8%
USC00352345,43.7077,-122.7394,371.2,OR,DISSTON 1 NE LAYING CREEK,,15,-8,19480801-20210127, 89.7%,19841029-20210127, 88.4%,20021213-20210127, 92.5%
USC00352374,43.7822,-122.9630,249.9,OR,DORENA,,15,-8,19500201-20210106, 90.3%,19850720-20210106, 85.9%,20030414-20210106, 83.2%
USC00352408,43.7845,-123.4247,225.9,OR,DRAIN 10 NNW,,15,-8,19570501-20210211, 89.2%,19890322-20210211, 87.6%,20050302-20210211, 95.6%
USC00352672,45.4256,-117.2972,1162.8,OR,ENTERPRISE RANGER STATION,,15,-8,20200211-20201231, 91.7%,20200722-20201231, 82.8%,20201011-20201231, 65.9%
USC00352697,45.0767,-121.9714,670.6,OR,ESTACADA 24 SE,,15,-8,19480901-20210205, 91.5%,19841118-20210205, 89.1%,20021228-20210205, 95.4%
USC00352800,44.8358,-123.4525,210.3,OR,FALLS CITY 2 SSW,,15,-8,20011101-20131231, 88.1%,20071201-20131231, 87.4%,20101216-20131231, 90.0%
USC00352867,44.0494,-123.3702,147.8,OR,FERN RIDGE-VENETA,,15,-8,19480801-20210203, 83.2%,19841102-20210203, 70.9%,20021219-20210203, 85.3%
USC00352972,44.0000,-124.1167,14.9,OR,FLORENCE 3 NNW,,15,-8,19480801-20210201, 89.7%,19841101-20210201, 90.4%,20021217-20210201, 92.0%
USC00353047,44.4139,-122.6728,167.6,OR,FOSTER DAM,,15,-8,19691104-20210208, 91.8%,19950623-20210208, 89.0%,20080416-20210208, 89.9%
USC00353232,42.2052,-121.1314,1484.4,OR,GERBER DAM,,15,-8,19580701-20210201, 85.8%,19891016-20210201, 90.0%,20050609-20210201, 92.4%
USC00353305,42.7667,-123.4000,458.1,OR,GLENDALE 2 NE,,15,-8,19500301-20210304, 93.7%,19850901-20210304, 91.1%,20030603-20210304, 91.8%
USC00353318,45.6561,-123.3108,196.3,OR,GLENWOOD 2 WNW,,15,-8,19480701-20210201, 88.1%,19841016-20210201, 89.9%,20021209-20210201, 92.6%
USC00353340,45.9898,-122.9256,161.5,OR,GOBLE 3 SW,,15,-8,19480801-20210201, 91.8%,19841101-20210201, 91.2%,20021217-20210201, 94.1%
USC00353402,45.3008,-121.7425,1213.1,OR,GOVERNMENT CAMP,,15,-8,19541013-20210202, 86.0%,19871208-20210202, 80.7%,20040706-20210202, 92.5%
USC00353604,44.8773,-117.1095,808.6,OR,HALFWAY,,15,-8,19741022-20200221, 85.0%,19970622-20200221, 80.2%,20081021-20200221, 73.8%
USC00353830,45.2897,-119.5267,987.6,OR,HEPPNER 5 SSE,,15,-8,20200101-20201231, 99.7%,20200701-20201231, 99.5%,20200930-20201231, 98.9%
USC00353915,43.7500,-122.5000,390.1,OR,HILLS CREEK DAM,,15,-8,19601125-20210201, 94.1%,19901229-20210201, 94.1%,20060115-20210201, 97.1%
USC00354147,45.5622,-116.8331,599.8,OR,IMNAHA,,15,-8,20200101-20201119, 99.4%,20200610-20201119, 99.4%,20200830-20201119, 98.8%
USC00354238,44.7234,-123.0134,67.1,OR,JEFFERSON,,15,-8,19480701-20210201, 95.5%,19841016-20210201, 94.0%,20021209-20210201, 97.6%
USC00354321,42.9792,-117.0533,1338.1,OR,JORDAN VALLEY,,15,-7,19481001-20191019, 88.4%,19840410-20191019, 84.6%,20020113-20191019, 83.8%
USC00354606,44.6250,-122.7191,158.5,OR,LACOMB 3 NNE,,15,-8,19870604-20210201, 91.4%,20040403-20210201, 93.2%,20120902-20210201, 99.8%
USC00354622,45.3167,-118.0747,839.7,OR,LA GRANDE,,15,-8,19660828-20210202, 81.8%,19931115-20210202, 72.9%,20070625-20210202, 73.9%
USC00355050,43.9139,-122.7600,217.0,OR,LOOKOUT POINT DAM,,15,-8,19550913-20210201, 90.5%,19880523-20210201, 86.4%,20040927-20210201, 95.9%
USC00355055,42.6722,-122.6750,481.6,OR,LOST CREEK DAM,,15,-8,19700506-20210301, 93.0%,19951003-20210301, 95.0%,20080616-20210301, 96.1%
USC00355213,44.1706,-122.8714,166.1,OR,MARCOLA,,15,-8,19480801-20210104, 91.1%,19841018-20210104, 87.2%,20021126-20210104, 94.4%
USC00355221,44.6125,-121.9486,754.4,OR,MARION FORKS FISH HATCHERY,,15,-8,19480701-20210201, 91.7%,19841016-20210201, 90.7%,20021209-20210201, 95.6%
USC00355711,44.8185,-119.4200,608.1,OR,MONUMENT 2,,15,-8,20060626-20191210, 66.3%,20130318-20191210, 62.5%,20160729-20191210, 51.0%
USC00355734,45.4825,-120.7236,570.0,OR,MORO,,15,-8,19480801-20201231, 90.4%,19841016-20201231, 85.4%,20021123-20201231, 73.2%
USC00355969,45.7149,-123.8869,6.7,OR,NEHALEM,,15,-8,19480701-20210201, 92.2%,19841016-20210201, 88.3%,20021209-20210201, 89.8%
USC00356238,44.2994,-120.7264,931.8,OR,OCHOCO DAM,,15,-8,19481001-20130201, 84.5%,19801201-20130201, 78.9%,19970101-20130201, 66.8%
USC00356550,45.6910,-118.8523,460.2,OR,PENDLETON WFO,,15,-8,20100223-20100507, 27.0%,20100331-20100507, 34.2%,20100418-20100507, 65.0%
USC00356636,45.5003,-118.6156,585.2,OR,PILOT ROCK 11 E,,15,-8,19780322-20110630, 93.0%,19941109-20110630, 88.6%,20030305-20110630, 85.4%
USC00357056,44.2627,-121.1577,927.2,OR,REDMOND 1 SSE,,15,-8,19800401-20120910, 83.5%,19960621-20120910, 73.7%,20040731-20120910, 57.5%
USC00357127,45.3033,-122.9133,157.0,OR,REX 1 S,,15,-8,19480801-20210202, 96.2%,19841101-20210202, 95.1%,20021218-20210202, 98.2%
USC00357554,44.4355,-121.9428,1143.0,OR,SANTIAM JUNCTION,,15,-8,19480801-20210201, 83.6%,19841101-20210201, 91.3%,20021217-20210201, 94.1%
USC00357572,45.6555,-122.8338,12.2,OR,SAUVIES ISLAND,,15,-8,19480701-20210105, 95.5%,19841003-20210105, 95.4%,20021119-20210105, 95.5%
USC00357668,42.2785,-123.6467,397.8,OR,SELMA 4E,,15,-8,20090503-20210104, 90.9%,20150305-20210104, 95.3%,20180203-20210104, 99.7%
USC00357817,43.1247,-121.0615,1336.5,OR,SILVER LAKE RS,,15,-8,19680410-20210208, 78.1%,19940909-20210208, 68.4%,20071124-20210208, 55.9%
USC00357823,45.0058,-122.7739,124.4,OR,SILVERTON,,15,-8,19620828-20210202, 93.3%,19911115-20210202, 95.4%,20060625-20210202, 98.0%
USC00358000,45.7553,-118.0494,1534.7,OR,SPOUT SPRINGS SKI LODGE,,15,-8,20200101-20201220, 64.8%,20200626-20201220, 77.0%,20200922-20201220, 97.8%
USC00358263,43.4667,-123.0667,317.0,OR,SUTHERLIN 14 ENE,,15,-8,19550301-20210222, 85.8%,19880226-20210222, 79.6%,20040825-20210222, 84.8%
USC00358500,45.4319,-123.7227,29.0,OR,TILLAMOOK 7 E,,15,-8,20160824-20210201, 96.9%,20181113-20210201, 98.3%,20191223-20210201, 98.0%
USC00358504,45.4667,-123.6667,75.9,OR,TILLAMOOK 9 E,,15,-8,19490101-20160822, 89.2%,19821027-20160822, 83.4%,19990924-20160822, 81.1%
USC00358512,43.0068,-122.6959,762.6,OR,TILLER 15 ENE,,15,-8,19551002-20210208, 86.0%,19880605-20210208, 88.5%,20041007-20210208, 89.4%
USC00358717,45.2459,-121.1712,353.6,OR,TYGH VALLEY,,15,-8,19720412-20210201, 73.1%,19960906-20210201, 64.5%,20081119-20210201, 69.6%
USC00358790,43.4825,-122.6008,565.4,OR,UPPER STEAMBOAT CREEK,,15,-8,19561201-20210125, 78.9%,19881228-20210125, 80.5%,20050111-20210125, 68.1%
USC00358884,45.8652,-123.1902,190.5,OR,VERNONIA NO. 2,,15,-8,19640427-20210204, 91.3%,19920915-20210204, 91.6%,20061125-20210204, 97.9%
USC00359213,45.8214,-118.4303,585.8,OR,WESTON,,15,-8,19530319-20210201, 78.5%,19870224-20210201, 73.5%,20040213-20210201, 78.7%
USC00359581,44.6333,-124.0500,13.7,OR,YAQUINA BAY LIGHTBOAT STN,,15,-8,19660520-20210202, 92.1%,19930926-20210202, 93.6%,20070531-20210202, 99.2%
USC00360147,41.3579,-77.9264,283.5,PA,ALVIN R BUSH DAM,,15,-5,19630101-20210202, 85.4%,19920117-20210202, 76.3%,20060726-20210202, 78.2%
USC00360560,40.8620,-75.6429,224.9,PA,BELTZVILLE DAM,,15,-5,19890301-20210104, 69.8%,20050201-20210104, 86.6%,20130118-20210104, 85.1%
USC00360725,40.3027,-77.5894,249.9,PA,BLAIN 5SW,,15,-5,19480501-20201231, 82.6%,19840831-20201231, 79.7%,20021031-20201231, 79.9%
USC00360785,40.3803,-76.0275,106.7,PA,BLUE MARSH LAKE,,15,-5,19890301-20210104, 65.5%,20050201-20210104, 62.5%,20130118-20210104, 79.5%
USC00360821,40.1597,-79.0287,570.6,PA,BOSWELL,,15,-5,19600524-20170101, 79.3%,19880912-20170101, 69.9%,20021107-20170101, 80.6%
USC00361139,40.8415,-79.9163,304.8,PA,BUTLER 2 SW,,15,-5,19670627-20200820, 71.6%,19940122-20200820, 55.6%,20070507-20200820, 51.0%
USC00361726,39.9969,-79.5963,274.3,PA,CONNELLSVILLE 2 SSW,,15,-5,19640918-20210205, 42.8%,19921127-20210205, 13.8%,20070101-20210205, 18.2%
USC00361961,40.9583,-78.5294,355.1,PA,CURWENSVILLE LAKE,,15,-5,19690701-20210223, 80.4%,19950428-20210223, 69.5%,20080326-20210223, 69.1%
USC00362245,41.3421,-78.1401,249.9,PA,DRIFTWOOD,,15,-5,19480501-20201231, 75.9%,19840831-20201231, 56.3%,20021031-20201231, 52.0%
USC00362323,41.5216,-76.4043,466.3,PA,DUSHORE,,15,-5,19480501-20201231, 22.9%,19840831-20201231, 38.8%,20021031-20201231, 75.5%
USC00362721,40.0087,-78.3585,304.8,PA,EVERETT,,15,-5,19480501-20180901, 73.0%,19830702-20180901, 63.2%,20010130-20180901, 76.0%
USC00363018,41.1184,-75.7277,459.9,PA,FRANCIS E WALTER DAM,,15,-5,19630801-20210104, 81.9%,19920418-20210104, 71.0%,20060827-20210104, 72.7%
USC00363028,41.4004,-79.8305,309.4,PA,FRANKLIN,,15,-5,19480501-20191205, 70.6%,19840217-20191205, 62.4%,20020110-20191205, 48.1%
USC00363226,39.8815,-77.3506,216.4,PA,CASHTOWN 1S,,15,-5,20110401-20201231, 63.6%,20160215-20201231, 69.1%,20180724-20201231, 79.9%
USC00363321,40.0962,-75.7513,152.4,PA,GLENMOORE,,15,-5,19710101-20210102, 81.6%,19960102-20210102, 71.0%,20080703-20210102, 58.5%
USC00364001,40.4388,-78.4173,301.8,PA,HOLLIDAYSBURG 2NW,,15,-5,19480501-20210224, 89.4%,19840927-20210224, 82.3%,20021211-20210224, 75.2%
USC00364325,41.4992,-80.4681,312.4,PA,JAMESTOWN 2 NW,,15,-5,19480501-20210210, 82.7%,19840920-20210210, 75.8%,20021201-20210210, 73.4%
USC00364432,41.6770,-78.8036,533.4,PA,KANE 1NNE,,15,-5,19490101-20180726, 76.6%,19831014-20180726, 64.6%,20010305-20180726, 43.7%
USC00364763,40.0499,-76.2742,82.3,PA,LANCASTER 2 NE FILT PLANT,,15,-5,19480501-20201231, 76.5%,19840831-20201231, 65.3%,20021031-20201231, 58.3%
USC00364778,40.1190,-76.4265,109.7,PA,LANDISVILLE 2 NW,,15,-5,19520401-20200521, 88.3%,19860426-20200521, 81.0%,20030509-20200521, 85.9%
USC00365731,41.9280,-76.5475,259.1,PA,MILAN 1 N,,15,-5,19480501-20180924, 71.4%,19830713-20180924, 78.7%,20010216-20180924, 67.0%
USC00365790,40.8847,-77.4750,341.4,PA,MILLHEIM,,15,-5,19691001-20210217, 84.1%,19950610-20210217, 76.3%,20080414-20210217, 87.7%
USC00366111,40.4120,-79.7245,262.1,PA,MURRYSVILLE 2 SW,,15,-5,19480501-20210201, 78.3%,19840916-20210201, 65.4%,20021124-20210201, 53.8%
USC00366233,41.0172,-80.3615,251.5,PA,NEW CASTLE 1 N,,15,-5,19480501-20200203, 76.6%,19840318-20200203, 67.5%,20020224-20200203, 59.4%
USC00366792,40.8652,-75.2458,218.8,PA,PEN ARGYL,,15,-5,19670901-20120322, 83.8%,19891211-20120322, 79.1%,20010130-20120322, 72.8%
USC00366916,40.9017,-78.0842,592.8,PA,PHILIPSBURG 8 E,,15,-5,19480501-20210223, 84.0%,19840927-20210223, 80.2%,20021211-20210223, 80.3%
USC00367186,41.5890,-75.3303,374.9,PA,PROMPTON DAM,,15,-5,19660501-20210301, 77.5%,19930930-20210301, 82.5%,20070616-20210301, 71.9%
USC00367229,40.9248,-79.2825,390.1,PA,PUTNEYVILLE 2 SE DAM,,15,-5,19480501-20210105, 76.1%,19840902-20210105, 60.2%,20021104-20210105, 41.1%
USC00367313,40.3815,-78.0754,303.3,PA,RAYSTOWN HQ,,15,-5,20130201-20201231, 71.9%,20170116-20201231, 57.5%,20190108-20201231, 39.4%
USC00367931,40.8153,-76.8556,133.2,PA,SELINSGROVE CAA AIRPORT,,15,-5,19490701-20210201, 59.8%,19850417-20210201, 92.4%,20030311-20210201, 89.9%
USC00367938,40.3552,-75.3131,92.0,PA,SELLERSVILLE,,15,-5,19480501-20210104, 64.5%,19840902-20210104, 37.1%,20021103-20210104, 66.3%
USC00368026,41.7095,-79.1261,585.2,PA,SHEFFIELD 5 W,,15,-5,19480501-20210201, 86.3%,19840916-20210201, 78.9%,20021124-20210201, 85.0%
USC00368057,41.1831,-76.1488,208.8,PA,SHICKSHINNY 3 N,,15,-5,19710601-20170804, 61.3%,19940703-20170804, 50.3%,20060117-20170804, 77.4%
